TransactionID,Amount,TransactionTime,MerchantCategory,Age,CardType,Country,Fraud
567,49.8,12194,Clothing,71,Debit,USA,0
568,57.53,73062,Online,46,Credit,India,0
569,234.51,64037,Fuel,27,Debit,UK,0
570,42.81,19362,Electronics,31,Prepaid,India,0
571,72.15,54499,Clothing,33,Debit,Canada,0
572,153.09,46281,Clothing,54,Debit,India,0
573,50.51,62813,Electronics,28,Credit,USA,0
574,97.31,44852,Clothing,68,Credit,USA,0
575,198.31,47836,Clothing,43,Debit,USA,0
576,298.62,4595,Clothing,57,Credit,UK,0
577,15.91,15402,Grocery,36,Debit,Germany,0
578,261.17,65283,Grocery,69,Debit,UK,0
579,67.75,42723,Fuel,71,Credit,USA,0
580,29.87,51322,Online,35,Credit,France,1
581,61.46,46764,Electronics,47,Credit,India,0
582,391.37,24911,Online,49,Debit,India,0
583,67.85,19405,Online,40,Credit,Canada,0
584,39.86,58122,Grocery,70,Debit,India,0
585,100.35,3447,Fuel,29,Debit,Canada,0
586,27.46,53143,Online,75,Credit,India,0
587,7.89,62906,Online,30,Debit,France,0
588,13.8,10662,Clothing,38,Prepaid,Canada,0
589,13.7,63001,Electronics,38,Debit,USA,0
590,16.48,58282,Fuel,46,Debit,Germany,0
591,14.95,4899,Electronics,46,Credit,India,0
592,102.41,28582,Grocery,67,Credit,Canada,0
593,20.07,67471,Online,44,Debit,Germany,0
594,42.41,42213,Online,46,Debit,Canada,0
595,227.1,75871,Travel,32,Credit,UK,0
596,64.24,83205,Electronics,64,Debit,UK,0
597,110.13,74081,Grocery,29,Debit,India,0
598,18.91,83805,Travel,75,Credit,USA,0
599,21.36,37830,Travel,58,Debit,France,0
600,4.17,7066,Clothing,36,Prepaid,Canada,0
601,18.5,10712,Travel,29,Credit,India,0
602,32.65,81527,Travel,40,Prepaid,UK,0
603,19.48,65365,Clothing,22,Debit,UK,0
604,9.29,30806,Online,75,Prepaid,Canada,0
605,12.86,12210,Online,43,Debit,Canada,1
606,61.76,36972,Fuel,70,Debit,Canada,0
607,23.11,34136,Travel,69,Debit,Germany,0
608,45.3,44297,Electronics,27,Debit,France,0
609,70.0,15945,Online,39,Debit,Canada,1
610,117.25,42477,Grocery,56,Debit,Canada,0
611,4.01,79180,Electronics,40,Debit,India,0
612,160.65,70453,Fuel,28,Debit,USA,0
613,98.86,85404,Travel,45,Credit,Germany,0
614,8.53,77413,Clothing,48,Debit,France,0
615,206.81,13224,Fuel,25,Credit,Germany,0
616,253.67,3052,Electronics,70,Debit,Canada,0
617,6.3,27272,Clothing,56,Credit,USA,0
618,32.42,41150,Grocery,65,Debit,Canada,0
619,164.09,17316,Clothing,45,Prepaid,UK,0
620,137.94,53389,Clothing,33,Debit,Canada,0
621,20.4,63332,Grocery,63,Prepaid,India,0
622,23.49,7240,Online,64,Debit,India,0
623,46.28,68774,Online,69,Credit,USA,0
624,66.27,43175,Clothing,48,Credit,Canada,0
625,96.3,565,Clothing,58,Debit,India,1
626,46.03,71094,Fuel,65,Debit,India,0
627,62.09,16375,Online,33,Credit,Canada,0
628,137.62,25710,Grocery,22,Debit,Germany,0
629,3.74,49895,Travel,52,Debit,USA,0
630,29.09,76639,Travel,70,Credit,Germany,0
631,124.95,15174,Clothing,42,Debit,India,0
632,225.58,27597,Clothing,30,Credit,Canada,0
633,71.68,74289,Travel,46,Debit,France,1
634,75.95,38397,Fuel,44,Debit,Canada,0
635,11.34,71854,Fuel,57,Debit,France,0
636,59.31,33069,Fuel,34,Credit,Germany,0
637,76.06,85687,Electronics,54,Prepaid,UK,0
638,27.77,40274,Grocery,55,Debit,Canada,0
639,31.37,74237,Electronics,46,Debit,UK,0
640,47.37,72498,Clothing,75,Debit,USA,0
641,2.03,38197,Fuel,78,Credit,France,0
642,38.87,48634,Fuel,76,Debit,France,0
643,23.76,30041,Travel,51,Debit,Germany,0
644,39.67,7248,Travel,47,Debit,Canada,0
645,12.76,85365,Fuel,48,Debit,India,0
646,221.21,2203,Online,39,Debit,USA,0
647,90.04,51986,Travel,63,Debit,Germany,0
648,113.66,25370,Grocery,42,Credit,UK,0
649,155.67,35247,Electronics,79,Credit,Canada,0
650,69.0,75922,Grocery,21,Credit,India,0
651,9.09,434,Travel,52,Debit,USA,0
652,77.03,62982,Fuel,58,Debit,Canada,0
653,88.39,65180,Clothing,67,Debit,India,0
654,136.82,34474,Online,61,Credit,UK,0
655,56.5,24644,Travel,26,Debit,Germany,0
656,13.65,38493,Grocery,76,Credit,Germany,0
657,33.38,83824,Clothing,43,Debit,France,0
658,45.11,3959,Travel,44,Credit,Canada,0
659,103.82,47289,Fuel,44,Credit,Germany,0
660,84.58,11143,Fuel,35,Debit,France,0
661,44.02,39593,Fuel,47,Credit,Germany,0
662,430.62,39115,Fuel,62,Credit,USA,0
663,93.08,22540,Travel,76,Credit,Canada,0
664,27.08,35481,Online,63,Credit,UK,0
665,10.73,77097,Online,48,Debit,Canada,0
666,16.59,22578,Grocery,59,Credit,Canada,0
667,28.23,12787,Travel,20,Credit,India,0
668,17.52,72048,Fuel,46,Debit,UK,0
669,20.65,52879,Online,24,Debit,UK,1
670,33.56,10596,Travel,35,Debit,France,0
671,19.04,60669,Clothing,33,Debit,France,0
672,227.08,19930,Online,66,Credit,USA,0
673,8.36,47950,Online,74,Debit,India,1
674,74.34,18687,Grocery,49,Debit,Germany,0
675,52.83,52833,Online,55,Debit,Germany,0
676,403.86,35989,Clothing,42,Debit,UK,0
677,11.88,30183,Fuel,61,Debit,Canada,0
678,50.73,20758,Electronics,49,Debit,USA,0
679,348.91,1082,Grocery,36,Debit,Canada,0
680,200.62,45891,Clothing,20,Credit,India,0
681,169.87,45810,Grocery,75,Debit,Germany,0
682,29.83,46901,Travel,77,Debit,UK,0
683,18.74,83512,Fuel,52,Debit,USA,0
684,110.46,71062,Online,67,Debit,India,0
685,265.04,21563,Travel,46,Debit,Canada,0
686,81.37,72008,Online,28,Debit,UK,0
687,84.77,2775,Clothing,23,Debit,UK,0
688,32.85,15828,Fuel,36,Debit,Canada,0
689,146.75,17974,Electronics,54,Debit,USA,0
690,20.71,22388,Electronics,62,Credit,USA,0
691,39.11,80591,Online,44,Debit,USA,0
692,55.41,18615,Travel,22,Credit,USA,0
693,70.85,37886,Fuel,43,Credit,India,0
694,27.76,22838,Fuel,52,Credit,USA,0
695,12.2,40728,Clothing,36,Debit,USA,0
696,94.32,78000,Travel,34,Credit,USA,0
697,34.06,52798,Electronics,71,Debit,India,0
698,87.05,72776,Clothing,52,Debit,Germany,0
699,16.77,70478,Grocery,64,Debit,UK,0
700,65.61,19622,Fuel,66,Credit,France,0
701,76.05,13536,Electronics,30,Debit,Canada,0
702,5.32,67136,Clothing,31,Credit,UK,0
703,41.04,5700,Online,47,Debit,India,0
704,14.43,38839,Grocery,78,Credit,Canada,0
705,6.55,10248,Clothing,75,Credit,USA,0
706,460.12,45291,Online,65,Credit,India,0
707,38.91,82629,Electronics,74,Debit,Germany,0
708,166.01,84891,Electronics,60,Credit,France,0
709,29.39,17177,Grocery,34,Prepaid,Germany,0
710,114.41,19483,Online,54,Debit,USA,0
711,142.81,43815,Fuel,70,Debit,India,0
712,90.54,38533,Electronics,32,Credit,India,0
713,63.79,26,Travel,35,Debit,USA,0
714,53.08,60611,Fuel,65,Credit,USA,0
715,42.9,24660,Fuel,31,Debit,France,0
716,265.26,55103,Clothing,31,Debit,Germany,0
717,177.56,52253,Clothing,62,Debit,USA,0
718,335.32,42082,Electronics,50,Debit,USA,0
719,13.27,16258,Fuel,55,Debit,Germany,0
720,131.26,15389,Clothing,72,Credit,USA,0
721,278.61,27685,Online,28,Debit,Canada,0
722,20.0,59220,Online,28,Credit,France,0
723,6.88,27195,Online,74,Credit,France,0
724,135.14,21797,Online,65,Debit,Germany,0
725,85.44,71310,Fuel,73,Debit,UK,0
726,184.41,66332,Online,43,Debit,France,0
727,15.06,62907,Fuel,20,Debit,India,0
728,158.61,7188,Electronics,42,Debit,India,0
729,22.52,23696,Electronics,34,Debit,UK,0
730,17.87,2024,Online,78,Prepaid,France,0
731,17.94,73202,Online,39,Debit,USA,1
732,168.51,35985,Online,46,Debit,Canada,0
733,109.42,6584,Electronics,63,Prepaid,UK,1
734,74.04,27044,Clothing,43,Credit,USA,0
735,44.45,5285,Electronics,51,Credit,Canada,0
736,209.72,63115,Online,43,Credit,India,1
737,49.83,7370,Clothing,74,Debit,Canada,0
738,169.61,17903,Clothing,26,Credit,UK,0
739,57.83,32499,Grocery,57,Credit,France,0
740,47.31,22995,Fuel,78,Debit,India,0
741,62.12,35200,Online,28,Debit,France,0
742,35.86,70402,Fuel,24,Debit,USA,0
743,137.68,13566,Grocery,47,Debit,France,0
744,69.86,37822,Fuel,71,Debit,Canada,0
745,26.42,51222,Online,19,Credit,UK,0
746,229.83,50668,Grocery,47,Debit,USA,0
747,48.43,63853,Fuel,21,Debit,UK,0
748,78.43,54643,Electronics,75,Debit,Canada,0
749,236.95,22333,Clothing,72,Credit,USA,0
750,97.88,15958,Grocery,31,Debit,UK,0
751,12.43,52442,Electronics,30,Debit,India,0
752,281.06,20954,Online,71,Credit,UK,0
753,98.81,75174,Clothing,42,Debit,India,0
754,40.78,9675,Grocery,30,Debit,Canada,0
755,15.0,31661,Clothing,30,Debit,Germany,0
756,158.0,64289,Travel,54,Credit,France,0
757,96.78,17184,Travel,77,Credit,USA,0
758,76.24,47963,Grocery,61,Debit,France,0
759,224.33,25822,Grocery,23,Debit,Canada,0
760,155.4,62303,Fuel,43,Credit,India,0
761,16.45,76465,Clothing,71,Credit,India,0
762,37.36,5267,Travel,31,Credit,India,0
763,28.57,52647,Travel,25,Credit,UK,0
764,136.24,62814,Clothing,41,Debit,France,0
765,3.41,36025,Travel,39,Credit,India,0
766,84.37,77605,Electronics,57,Credit,Germany,1
767,143.74,981,Travel,56,Credit,Canada,0
768,209.37,43436,Travel,66,Credit,India,0
769,41.87,18472,Online,38,Debit,France,1
770,172.18,19336,Electronics,60,Credit,India,0
771,11.72,25587,Fuel,43,Credit,India,0
772,187.37,77192,Grocery,27,Credit,USA,0
773,13.64,84046,Travel,30,Debit,India,0
774,50.63,53013,Fuel,59,Credit,France,0
775,159.6,84511,Fuel,70,Credit,Canada,0
776,16.24,9665,Electronics,75,Debit,USA,0
777,26.04,27097,Grocery,31,Credit,USA,0
778,128.1,52474,Online,26,Credit,India,0
779,127.31,71973,Fuel,24,Debit,India,0
780,102.48,25185,Online,56,Debit,Germany,0
781,118.4,75911,Grocery,75,Debit,France,0
782,78.25,30484,Grocery,48,Debit,Canada,0
783,29.01,45610,Electronics,67,Debit,France,0
784,42.42,50807,Clothing,33,Debit,UK,0
785,20.04,50907,Travel,25,Debit,Canada,0
786,239.09,57389,Electronics,65,Debit,UK,0
787,87.56,25835,Online,68,Debit,France,1
788,51.22,53790,Electronics,32,Credit,India,0
789,61.99,76960,Grocery,42,Debit,USA,0
790,294.28,9643,Fuel,64,Credit,Germany,0
791,16.65,75846,Travel,55,Debit,India,0
792,88.24,18951,Travel,58,Debit,Canada,0
793,70.5,15233,Clothing,32,Debit,Canada,0
794,94.53,13200,Grocery,42,Credit,USA,0
795,1.83,52275,Travel,24,Credit,Canada,0
796,205.67,76068,Travel,43,Credit,France,0
797,269.0,21291,Fuel,77,Debit,Canada,0
798,83.27,42448,Online,25,Credit,India,0
799,119.29,30580,Online,35,Debit,Canada,1
800,255.75,21346,Online,38,Credit,Germany,0
801,122.84,10619,Electronics,33,Debit,Canada,0
802,16.55,1766,Online,64,Debit,UK,0
803,85.87,3549,Online,20,Debit,USA,0
804,93.32,18693,Electronics,18,Credit,India,0
805,55.19,62019,Fuel,30,Debit,Germany,0
806,133.35,48328,Grocery,71,Debit,India,0
807,272.37,77701,Travel,78,Debit,France,0
808,259.79,25301,Clothing,49,Prepaid,USA,0
809,59.94,44763,Travel,29,Debit,France,0
810,12.02,20765,Online,48,Credit,Canada,0
811,418.92,44787,Online,58,Prepaid,France,1
812,182.57,7425,Travel,19,Credit,Canada,0
813,13.31,12857,Travel,58,Credit,UK,0
814,253.63,52771,Online,25,Credit,France,0
815,203.94,22444,Electronics,76,Debit,Germany,0
816,73.16,41457,Electronics,42,Debit,USA,0
817,89.47,79741,Electronics,22,Credit,UK,0
818,50.92,704,Clothing,62,Debit,India,0
819,5.63,5452,Grocery,19,Debit,France,0
820,40.83,38862,Online,59,Credit,India,0
821,162.38,61471,Fuel,75,Debit,UK,0
822,0.46,69217,Travel,55,Credit,India,0
823,40.57,86058,Travel,56,Credit,Germany,0
824,50.78,18300,Online,20,Debit,UK,0
825,77.09,9566,Online,63,Debit,USA,0
826,252.39,7501,Online,65,Debit,USA,0
827,42.52,1845,Travel,55,Prepaid,USA,0
828,42.61,39181,Online,39,Debit,USA,0
829,133.75,57263,Travel,57,Debit,UK,0
830,60.19,78766,Grocery,50,Credit,UK,0
831,25.44,63038,Fuel,69,Debit,Canada,0
832,60.23,83290,Electronics,49,Debit,UK,0
833,15.18,34404,Fuel,64,Debit,France,0
834,19.41,22564,Online,34,Debit,Canada,1
835,68.99,57435,Fuel,73,Debit,UK,0
836,54.29,18227,Online,35,Credit,UK,0
837,246.33,47475,Fuel,73,Debit,UK,0
838,45.0,17215,Clothing,20,Debit,USA,0
839,86.89,71074,Fuel,73,Debit,Germany,0
840,100.04,21699,Electronics,23,Debit,USA,0
841,1.32,12454,Electronics,66,Credit,Canada,0
842,108.93,48217,Fuel,72,Debit,Germany,0
843,19.61,21711,Travel,30,Prepaid,Germany,0
844,324.6,15059,Travel,72,Debit,Germany,1
845,16.09,48398,Travel,71,Credit,Canada,0
846,53.55,1286,Fuel,48,Debit,Canada,0
847,8.92,34297,Travel,34,Debit,USA,0
848,576.81,26485,Grocery,38,Debit,France,0
849,69.75,59967,Fuel,33,Credit,India,0
850,90.48,54583,Electronics,34,Debit,France,0
851,6.94,51630,Travel,49,Debit,USA,0
852,138.61,27086,Clothing,18,Credit,Germany,0
853,23.56,16484,Travel,65,Debit,India,0
854,228.33,68623,Electronics,55,Debit,France,0
855,22.96,59263,Grocery,25,Credit,Canada,0
856,21.16,18675,Fuel,18,Debit,Canada,0
857,3.72,60664,Travel,19,Credit,UK,1
858,63.88,24680,Clothing,64,Debit,Canada,0
859,83.2,17077,Electronics,54,Debit,France,0
860,6.8,38174,Clothing,41,Debit,USA,0
861,149.4,76968,Online,44,Credit,India,1
862,60.38,3491,Electronics,37,Credit,UK,0
863,74.32,46126,Online,64,Prepaid,Canada,0
864,58.12,3392,Clothing,79,Debit,Canada,0
865,51.21,62257,Fuel,38,Credit,India,0
866,82.02,67804,Fuel,59,Debit,India,0
867,16.87,38400,Fuel,54,Debit,France,0
868,20.08,36551,Online,52,Credit,Canada,0
869,197.89,28088,Fuel,55,Debit,Germany,0
870,292.09,80015,Grocery,70,Debit,Canada,0
871,46.73,25465,Electronics,32,Debit,France,0
872,31.57,48155,Electronics,67,Credit,UK,0
873,103.28,5969,Clothing,63,Debit,USA,0
874,52.55,8981,Travel,59,Debit,Canada,0
875,2.57,21032,Online,47,Prepaid,France,0
876,16.98,54091,Electronics,21,Debit,Germany,0
877,125.87,24408,Online,60,Debit,Germany,0
878,107.56,24241,Clothing,69,Credit,France,0
879,2.75,47940,Fuel,56,Credit,UK,0
880,25.1,82938,Travel,32,Debit,Germany,0
881,26.28,51105,Clothing,40,Credit,Germany,0
882,111.44,61050,Grocery,58,Debit,Canada,0
883,1.99,3657,Fuel,32,Debit,Canada,0
884,10.99,21230,Fuel,43,Debit,UK,0
885,160.9,18680,Fuel,29,Debit,UK,0
886,19.67,82694,Clothing,35,Debit,UK,0
887,105.77,84731,Grocery,23,Credit,UK,0
888,27.2,42340,Travel,35,Credit,France,0
889,10.47,35950,Online,74,Credit,France,1
890,27.86,78515,Clothing,67,Credit,India,0
891,128.11,7867,Electronics,71,Debit,India,0
892,193.58,80691,Electronics,41,Debit,India,0
893,177.33,78542,Clothing,55,Credit,Germany,0
894,50.61,4329,Online,45,Credit,UK,0
895,110.29,35865,Electronics,32,Prepaid,France,0
896,22.94,66940,Online,36,Debit,France,1
897,34.69,37869,Fuel,22,Debit,UK,1
898,226.66,66905,Clothing,21,Debit,India,0
899,1.31,83984,Fuel,34,Debit,Canada,0
900,8.94,66252,Electronics,70,Debit,Germany,0
901,23.31,79386,Online,27,Debit,France,1
902,2.69,1711,Fuel,29,Credit,USA,0
903,20.02,25801,Electronics,22,Debit,Germany,0
904,87.48,53270,Grocery,24,Debit,Germany,0
905,54.72,71622,Fuel,61,Credit,India,0
906,223.19,55535,Grocery,40,Debit,UK,0
907,170.07,76759,Grocery,19,Debit,USA,0
908,41.83,16220,Travel,47,Debit,India,0
909,30.03,13392,Electronics,69,Credit,UK,0
910,47.75,85587,Clothing,66,Debit,USA,0
911,89.23,2246,Online,62,Credit,Canada,0
912,31.21,20010,Electronics,54,Debit,Canada,0
913,97.86,68358,Travel,22,Debit,France,0
914,52.66,17234,Travel,37,Debit,USA,0
915,80.31,49451,Fuel,43,Debit,India,0
916,57.29,75205,Online,61,Debit,USA,0
917,34.88,21784,Travel,61,Credit,USA,0
918,296.53,29672,Clothing,56,Debit,USA,0
919,144.23,1082,Electronics,23,Credit,France,0
920,15.1,11148,Clothing,46,Credit,Canada,0
921,202.85,27494,Fuel,27,Credit,Canada,0
922,66.83,75093,Electronics,68,Debit,UK,0
923,224.95,51952,Fuel,33,Prepaid,USA,0
924,160.87,36719,Online,51,Debit,Germany,0
925,55.38,48737,Online,48,Debit,India,0
926,2.27,59453,Clothing,53,Credit,Germany,0
927,31.29,39536,Clothing,58,Debit,UK,0
928,78.01,50604,Online,75,Credit,India,1
929,100.37,50833,Grocery,22,Debit,UK,0
930,29.83,14039,Online,50,Debit,India,0
931,15.01,67839,Electronics,60,Debit,Canada,0
932,180.14,47931,Fuel,36,Debit,Canada,0
933,416.06,39925,Online,49,Debit,Germany,0
934,74.59,51003,Online,74,Debit,Germany,0
935,18.84,83817,Travel,40,Credit,France,0
936,31.79,48897,Fuel,20,Credit,UK,0
937,1.86,42287,Travel,18,Credit,Germany,0
938,245.69,33012,Fuel,53,Credit,India,0
939,12.53,41783,Electronics,58,Debit,USA,0
940,85.92,85727,Fuel,45,Credit,USA,0
941,32.03,68315,Clothing,65,Debit,USA,0
942,80.78,83766,Online,56,Debit,France,0
943,105.39,46491,Fuel,22,Credit,Germany,0
944,177.04,58584,Electronics,30,Debit,UK,0
945,23.12,12803,Fuel,28,Credit,UK,0
946,1.11,49625,Online,63,Debit,France,0
947,14.72,13698,Grocery,39,Debit,India,0
948,230.28,34560,Fuel,66,Debit,Canada,0
949,207.06,15376,Clothing,40,Debit,Germany,0
950,90.98,83654,Online,29,Credit,Germany,0
951,91.76,13117,Electronics,70,Prepaid,India,0
952,109.37,56381,Online,72,Debit,India,0
953,19.28,37956,Travel,70,Debit,Germany,0
954,245.82,48786,Grocery,38,Debit,Germany,0
955,54.26,66480,Electronics,36,Credit,USA,0
956,48.31,31695,Grocery,22,Debit,UK,0
957,73.17,1511,Grocery,41,Credit,USA,0
958,4.81,53233,Clothing,47,Credit,USA,0
959,18.19,22502,Fuel,25,Credit,UK,0
960,133.95,50010,Clothing,19,Debit,France,0
961,8.64,73905,Clothing,76,Credit,Canada,0
962,92.42,46489,Travel,66,Credit,France,0
963,28.15,83533,Clothing,51,Credit,France,0
964,49.31,81165,Electronics,76,Credit,France,0
965,34.07,31949,Fuel,40,Debit,India,0
966,43.95,68376,Fuel,20,Credit,USA,0
967,126.96,79587,Electronics,73,Credit,India,0
968,35.26,67310,Clothing,69,Credit,India,0
969,83.56,78798,Clothing,75,Credit,UK,0
970,64.64,69407,Grocery,75,Debit,France,0
971,108.97,73809,Grocery,41,Debit,Germany,1
972,276.19,17229,Travel,79,Credit,France,0
973,131.89,27385,Online,35,Debit,USA,0
974,24.2,42176,Grocery,78,Debit,India,0
975,3.17,3260,Fuel,79,Debit,USA,0
976,30.42,3145,Electronics,64,Credit,India,0
977,90.41,7802,Clothing,54,Debit,India,0
978,5.28,2263,Online,71,Debit,India,0
979,68.59,26913,Grocery,66,Debit,Germany,0
980,90.84,57788,Online,48,Credit,France,0
981,40.68,8155,Electronics,31,Credit,India,0
982,147.36,922,Electronics,18,Debit,UK,0
983,11.27,72231,Online,31,Debit,Canada,0
984,7.81,20672,Online,58,Credit,Canada,0
985,130.26,38526,Travel,22,Credit,India,0
986,68.42,45344,Online,48,Credit,France,0
987,116.6,19014,Clothing,48,Credit,France,0
988,57.06,73352,Fuel,47,Credit,Germany,0
989,28.29,40324,Grocery,53,Debit,India,0
990,170.98,38698,Grocery,79,Debit,UK,0
991,160.65,77169,Grocery,18,Credit,Germany,0
992,118.64,23384,Online,20,Credit,Germany,1
993,31.77,3512,Online,78,Debit,India,0
994,89.22,6066,Travel,37,Prepaid,India,0
995,44.78,31500,Online,60,Credit,Germany,0
996,9.61,78743,Travel,65,Credit,Germany,0
997,249.27,85642,Travel,60,Debit,Germany,0
998,14.71,79858,Clothing,38,Debit,USA,0
999,300.05,54800,Clothing,47,Credit,Germany,0
1000,59.06,63140,Clothing,59,Debit,France,0
1001,20.47,84954,Clothing,61,Debit,Canada,0
1002,78.07,2387,Electronics,47,Credit,UK,0
1003,206.31,56160,Clothing,22,Credit,UK,0
1004,131.76,59241,Clothing,27,Debit,Canada,0
1005,164.28,73567,Clothing,41,Credit,India,0
1006,107.52,1799,Travel,62,Debit,Germany,0
1007,117.86,35548,Grocery,78,Debit,UK,0
1008,189.18,33895,Grocery,68,Credit,UK,0
1009,28.72,80171,Grocery,56,Credit,France,0
1010,67.22,40379,Fuel,79,Debit,France,0
1011,25.0,45414,Electronics,65,Debit,USA,0
1012,439.56,73071,Travel,78,Debit,Canada,0
1013,288.35,68344,Online,23,Prepaid,USA,0
1014,4.02,78591,Travel,27,Credit,UK,0
1015,122.27,4297,Clothing,76,Debit,India,0
1016,259.36,5008,Grocery,59,Debit,UK,0
1017,19.92,16820,Travel,75,Debit,India,0
1018,83.92,71548,Electronics,60,Credit,UK,0
1019,247.09,22253,Clothing,71,Credit,France,0
1020,3.45,29202,Fuel,27,Debit,Germany,1
1021,119.54,29236,Online,42,Prepaid,UK,0
1022,35.29,67156,Clothing,31,Debit,USA,0
1023,258.22,60263,Online,64,Debit,India,0
1024,354.25,74855,Travel,56,Debit,India,0
1025,288.72,16575,Clothing,30,Debit,UK,0
1026,64.29,12204,Fuel,28,Credit,India,0
1027,198.08,11952,Travel,56,Credit,USA,0
1028,186.14,83323,Electronics,28,Debit,France,0
1029,38.43,51142,Online,63,Debit,Germany,0
1030,176.56,33872,Online,66,Debit,Germany,0
1031,3.77,29376,Electronics,33,Debit,India,0
1032,90.7,66084,Online,50,Credit,UK,0
1033,26.14,11640,Travel,58,Credit,India,0
1034,12.85,26437,Grocery,58,Debit,USA,0
1035,8.01,7903,Electronics,77,Debit,Canada,0
1036,119.17,83704,Fuel,49,Debit,UK,0
1037,41.53,26863,Clothing,76,Credit,France,0
1038,129.01,43381,Clothing,27,Debit,USA,0
1039,6.76,28548,Electronics,68,Debit,France,0
1040,37.88,49956,Grocery,32,Debit,UK,0
1041,77.54,74526,Travel,33,Debit,France,0
1042,156.41,11467,Fuel,60,Debit,USA,0
1043,38.38,57954,Clothing,44,Credit,USA,0
1044,98.32,23901,Clothing,73,Prepaid,India,0
1045,217.14,55983,Travel,74,Debit,Canada,0
1046,95.68,23301,Grocery,66,Debit,UK,0
1047,26.52,85180,Online,77,Credit,Germany,0
1048,2.47,69903,Electronics,79,Credit,Canada,0
1049,204.1,16204,Grocery,68,Debit,Germany,0
1050,2.15,19755,Grocery,62,Credit,France,0
1051,207.71,59817,Grocery,49,Credit,Germany,0
1052,75.28,2093,Grocery,23,Debit,Germany,0
1053,279.8,69537,Online,64,Debit,USA,0
1054,160.34,22940,Travel,65,Credit,USA,0
1055,618.22,73346,Fuel,53,Credit,USA,0
1056,43.19,44040,Grocery,25,Debit,Germany,0
1057,145.75,37322,Grocery,42,Debit,France,0
1058,51.4,84437,Electronics,24,Debit,UK,0
1059,65.37,9236,Clothing,76,Credit,India,0
1060,98.75,72597,Online,34,Debit,France,0
1061,206.89,84124,Grocery,65,Debit,USA,0
1062,414.04,3902,Fuel,47,Credit,France,0
1063,146.22,34364,Fuel,19,Debit,UK,0
1064,54.09,20096,Fuel,34,Credit,Canada,0
1065,54.71,12020,Electronics,74,Debit,USA,0
1066,133.78,58473,Fuel,21,Debit,UK,0
